Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
8363e7e3-4207-491b-bda2-c1a4e41e2aba,"2020-06-14, 11:07:27 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/CloudWatchAgentAdminPolicy""}]",,us-east-1,,124.123.75.122
d642b831-5cf4-42ba-9785-2b4a19ec2bb2,"2020-06-14, 11:07:27 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/CloudWatchAgentServerPolicy""}]",,us-east-1,,124.123.75.122
e9ad74da-0b29-4a91-83e0-a51c883df845,"2020-06-14, 11:07:27 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/CloudWatchAutomaticDashboardsAccess""}]",,us-east-1,,124.123.75.122
491e1d6f-e0f1-4b76-a30b-aa0eb0499b38,"2020-06-14, 11:06:41 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonS3FullAccess""}]",,us-east-1,,124.123.75.122
f06ebb0c-4f5f-4dfc-9969-63cb89f238ef,"2020-06-14, 11:06:41 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""}]",,us-east-1,,124.123.75.122
f4a0c2ff-a627-4ed8-adbd-ecddccffb54a,"2020-06-14, 11:06:41 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""}]",,us-east-1,,124.123.75.122
5daa9d05-2ea1-44b6-b005-aee12ad337b0,"2020-06-14, 11:05:20 AM",root,ConsoleLogin,,,,us-east-1,,124.123.75.122
fd2833d2-7ce2-412e-8353-743bf41c0ff1,"2020-06-14, 11:03:33 AM",CloudTrail,PutBucketPublicAccessBlock,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami1""}]",,us-east-1,AccessDenied,124.123.75.122
f83a3530-f12b-48d1-afae-eb625f830a73,"2020-06-14, 11:03:19 AM",CloudTrail,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami1""}]",,us-east-1,,124.123.75.122
6c3a19cb-1d3b-40de-ac7f-5f4db93ad523,"2020-06-14, 10:37:57 AM",CloudTrail,PutInsightSelectors,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""}]",,us-east-1,,124.123.75.122
bb6e2356-18c9-4ee8-be00-ffaf9bb3944e,"2020-06-14, 10:37:57 AM",CloudTrail,PutEventSelectors,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""}]",,us-east-1,,124.123.75.122
bdab06ec-3d18-4e42-a39f-c246d9f1c18f,"2020-06-14, 10:37:57 AM",CloudTrail,UpdateTrail,CloudTrail Trail and 1 more,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami""}]",,us-east-1,,124.123.75.122
18b8201f-9f60-4ed0-912c-59170b2be42b,"2020-06-14, 10:37:37 AM",CloudTrail,PutInsightSelectors,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""}]",,us-east-1,,124.123.75.122
cdec61a2-38d3-4af3-b843-54ae31d28cd7,"2020-06-14, 10:37:37 AM",CloudTrail,PutEventSelectors,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""}]",,us-east-1,,124.123.75.122
fc660fb7-1d72-4ff1-b58e-f17c5bc0d27e,"2020-06-14, 10:37:37 AM",CloudTrail,UpdateTrail,CloudTrail Trail and 1 more,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami""}]",,us-east-1,,124.123.75.122
15a9ba46-4c99-4dc6-b88b-3a088960e1bf,"2020-06-14, 10:36:52 AM",CloudTrail,StartLogging,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""}]",,us-east-1,,124.123.75.122
612f7bac-77a3-4045-9b36-12c7bd17a543,"2020-06-14, 10:36:15 AM",CloudTrail,PutBucketPublicAccessBlock,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udacityterraformgoswamibucket""}]",,us-east-1,AccessDenied,124.123.75.122
e2327830-799f-4389-8163-578dd0b48f64,"2020-06-14, 03:19:15 AM",CloudTrail,StopLogging,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""}]",,us-east-1,,124.123.75.122
55d566ab-01bf-41ea-ba7a-2ac509f22a7a,"2020-06-14, 03:14:21 AM",CloudTrail,StartLogging,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""}]",,us-east-1,,124.123.75.122
90edb7fb-924d-483d-93d1-b8771c12e77c,"2020-06-14, 03:14:21 AM",CloudTrail,PutEventSelectors,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""}]",,us-east-1,,124.123.75.122
e32f145b-e5bb-4561-945e-a2568a6bbd24,"2020-06-14, 03:14:21 AM",CloudTrail,CreateTrail,CloudTrail Trail and 1 more,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:914415844393:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami""}]",,us-east-1,,124.123.75.122
3d939ae3-e07d-4f2a-9e61-870433c65cfb,"2020-06-14, 03:14:20 AM",CloudTrail,PutBucketPolicy,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami""}]",,us-east-1,,124.123.75.122
63ec1aaf-6ced-4a42-99fa-91b53ed9668a,"2020-06-14, 03:14:20 AM",CloudTrail,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami""}]",,us-east-1,,124.123.75.122
6d8c9236-3037-4b67-bb86-b8733af02ea6,"2020-06-14, 03:13:37 AM",CloudTrail,PutBucketPublicAccessBlock,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami""}]",,us-east-1,AccessDenied,124.123.75.122
e6e7f922-15fc-4453-8363-b1e6db36ea96,"2020-06-14, 03:13:19 AM",CloudTrail,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cloudtraillogsamitgoswami""}]",,us-east-1,,124.123.75.122
0ba8d314-bdd1-4236-8b90-cafe4fece826,"2020-06-14, 03:09:13 AM",CloudTrail,ChangePassword,,,,us-east-1,,AWS Internal
5feb974c-bd40-47ac-b24d-2d43712531ba,"2020-06-14, 03:08:31 AM",CloudTrail,ConsoleLogin,,,,us-east-1,,124.123.75.122
f66336e0-e3cc-4bf2-9352-2fc8bad790bd,"2020-06-14, 03:03:57 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,124.123.75.122
b59818c2-afb1-4649-a002-db7b9c79aee8,"2020-06-14, 03:03:22 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,124.123.75.122
d34f0e9a-980e-4c4e-85b2-d94d82d738da,"2020-06-14, 03:01:40 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",,us-east-1,,124.123.75.122
6844c2f1-977e-4257-869f-fe734577361b,"2020-06-14, 03:01:39 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",,us-east-1,,124.123.75.122
e8ae7d45-29d7-4c16-b3b1-3676d05595ca,"2020-06-14, 03:01:38 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::914415844393:user/Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5JZ3OPQU4ZHSFPP7H""}]",,us-east-1,,124.123.75.122
d57c2989-b372-462e-88e6-0466092d4ca0,"2020-06-14, 03:01:01 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",,us-east-1,,124.123.75.122
279e4faf-1e86-4259-8667-b17dfa9b3ab2,"2020-06-14, 03:01:00 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5JZ3OPQU6F7IIZAYU""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::914415844393:user/CloudTrail""}]",,us-east-1,,124.123.75.122
e9b36d1b-4083-484b-9264-08735d4302c2,"2020-06-14, 03:01:00 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",,us-east-1,,124.123.75.122
cdc6fb25-ffd5-4408-8d03-6165e01e8034,"2020-06-14, 02:58:24 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,124.123.75.122
d44ad0c0-bc08-41ea-8423-d86c1a3cd005,"2020-06-14, 02:58:24 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA5JZ3OPQU52O3RYJWS""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::914415844393:group/Reviewers""}]",,us-east-1,,124.123.75.122
43bcc207-d9fc-4e48-ba39-3ed7c945dd40,"2020-06-14, 02:57:40 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,124.123.75.122
58b0fdd9-8b5d-448f-8cc1-fb501a31a27d,"2020-06-14, 02:57:40 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::914415844393:group/CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA5JZ3OPQUQCWW5XQ26""}]",,us-east-1,,124.123.75.122
d6db5534-424c-4d1e-a306-a1abf3ad9024,"2020-06-14, 02:57:40 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,124.123.75.122
6111b6cf-57b1-4fb2-9361-76a6794d5c76,"2020-06-14, 02:47:08 AM",root,UpdateAccountPasswordPolicy,,,,us-east-1,,124.123.75.122
f36e1a49-c7e3-4dae-89b7-bfa2ec57b9ea,"2020-06-14, 02:41:12 AM",root,SetIAMAccessPreference,,,,us-east-1,,124.123.75.122
4c39090c-5d5a-4bb9-b3b5-00be7fa0bb99,"2020-06-14, 02:37:20 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""amitgoswami1027""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""}]",,us-east-1,LimitExceededException,124.123.75.122
29d62293-2357-4b79-aede-23945313197c,"2020-06-14, 02:37:18 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""amitgoswami1027""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""}]",,us-east-1,LimitExceededException,124.123.75.122
85528298-a5ab-4ea9-b4ac-d8023ba46143,"2020-06-14, 02:34:02 AM",root,ConsoleLogin,,,,us-east-1,,124.123.75.122
34883ec0-74e5-4e93-9f9b-b0efa3e3655d,"2020-06-13, 11:33:58 AM",amitgoswami1027,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00ac7a7329f3e716d""}]",,us-east-1,,124.123.75.122
4b726358-59d5-4494-946f-5abfa9ed8a46,"2020-06-13, 11:33:58 AM",amitgoswami1027,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-035686b3c4438630e""}]",,us-east-1,,124.123.75.122
b0be37d9-8349-4101-8d38-6839796b6094,"2020-06-13, 11:33:58 AM",amitgoswami1027,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-047b811482544e429""}]",,us-east-1,,124.123.75.122
2f998937-471f-491c-8f62-8e8abe41c4fc,"2020-06-13, 11:17:36 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
49eb9045-433b-4739-bda0-0053ca5a5063,"2020-06-13, 11:17:34 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
b6596932-db8a-4a22-90cf-ce65daeef6fe,"2020-06-13, 11:17:34 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
20132a1e-98ab-4e14-94dc-f4381e888675,"2020-06-13, 11:17:31 AM",amitgoswami1027,RunInstances,EC2 VPC and 5 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0323c3dd2da7fb37d""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0a2fd948e600cdf6a""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-047b811482544e429""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-b3b90b9f""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-916c51af""}]",,us-east-1,,124.123.75.122
8b4e118d-c35d-466e-a6c9-e5bf92b5d615,"2020-06-13, 11:17:31 AM",amitgoswami1027,RunInstances,EC2 VPC and 5 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0323c3dd2da7fb37d""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-07be5668012734a6c""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-035686b3c4438630e""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-b3b90b9f""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-916c51af""}]",,us-east-1,,124.123.75.122
c0b2475b-4ba2-4d17-9d7d-d67f82662aba,"2020-06-13, 11:17:31 AM",amitgoswami1027,RunInstances,EC2 VPC and 5 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0323c3dd2da7fb37d""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0f6a0c0dce4ec1488""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00ac7a7329f3e716d""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-b3b90b9f""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-916c51af""}]",,us-east-1,,124.123.75.122
f9ff0f9d-5452-4e2b-a91e-3524b25aeb6b,"2020-06-13, 11:16:38 AM",root,PutBucketPublicAccessBlock,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udacityterraformgoswamibucket""}]",,us-east-1,,124.123.75.122
d09e72dd-46a2-41c0-b383-9cece6352a45,"2020-06-13, 11:16:14 AM",root,PutBucketPublicAccessBlock,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udacityterraformgoswamibucket""}]",,us-east-1,,124.123.75.122
830e12a6-99e7-495f-a78b-fa38892beb25,"2020-06-13, 11:10:47 AM",amitgoswami1027,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0125f0a7b7a156ace""}]",,us-east-1,,124.123.75.122
a0cf7f33-adcf-4b0a-8028-003c3df42a00,"2020-06-13, 11:10:47 AM",amitgoswami1027,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-07f0f5b4f0dbecf8a""}]",,us-east-1,,124.123.75.122
c9911f9e-dd21-42e0-b5b0-fa5ad62dee38,"2020-06-13, 10:44:45 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
48958002-9e10-42dd-b1d7-c55fb7415676,"2020-06-13, 10:44:44 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
19cae0a0-3a4f-4772-951b-7ba11b2ac459,"2020-06-13, 10:44:40 AM",amitgoswami1027,RunInstances,EC2 VPC and 5 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0323c3dd2da7fb37d""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-043e519537b899ffd""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-07f0f5b4f0dbecf8a""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-b3b90b9f""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-916c51af""}]",,us-east-1,,124.123.75.122
45f9e1b0-a5a7-491c-8e29-65cd52ce11ab,"2020-06-13, 10:44:40 AM",amitgoswami1027,RunInstances,EC2 VPC and 5 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0323c3dd2da7fb37d""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0c93b380214b074ac""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0125f0a7b7a156ace""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-b3b90b9f""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-916c51af""}]",,us-east-1,,124.123.75.122
9b476b73-4f46-4070-8bf8-77f84186a950,"2020-06-13, 10:27:32 AM",amitgoswami1027,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00f22a7a7ee0df91d""}]",,us-east-1,,124.123.75.122
ff6bd0bb-cb6d-4a82-bb2c-6f4fe8bec1a5,"2020-06-13, 10:27:32 AM",amitgoswami1027,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-05d0359044b580450""}]",,us-east-1,,124.123.75.122
0ba24839-ccdc-4093-946a-c73d2f6d5c90,"2020-06-13, 10:26:05 AM",root,PutBucketVersioning,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udacityterraformgoswamibucket""}]",,us-east-1,,124.123.75.122
aa7ccb34-a364-4668-a124-741dcd9e7113,"2020-06-13, 10:25:24 AM",root,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udacityterraformgoswamibucket""}]",,us-east-1,,124.123.75.122
f91c2221-715c-49c4-9952-68f0ac6b7223,"2020-06-13, 10:09:47 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
8cd14e0e-314f-487f-8dee-5d583ccaac20,"2020-06-13, 10:09:44 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
3dcfd3ee-c676-4d17-8dfc-23b5547b3099,"2020-06-13, 10:09:41 AM",amitgoswami1027,RunInstances,EC2 VPC and 5 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0323c3dd2da7fb37d""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-01df1a7dff04aa2d3""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-05d0359044b580450""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-b3b90b9f""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-916c51af""}]",,us-east-1,,124.123.75.122
96837067-6cb1-4624-a8cb-b1027ddd98e3,"2020-06-13, 10:09:41 AM",amitgoswami1027,RunInstances,EC2 VPC and 5 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0323c3dd2da7fb37d""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-03866bbb6894273cb""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00f22a7a7ee0df91d""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-b3b90b9f""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-916c51af""}]",,us-east-1,,124.123.75.122
ac1f569a-7f70-4914-923d-ed94d908dd4f,"2020-06-13, 09:26:29 AM",root,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00d6b6f1b4430a8e4""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0d3065945372fec5a""}]",,us-east-1,,124.123.75.122
1f212a1f-6f00-4fe9-9df9-5fa101a7886f,"2020-06-13, 09:26:19 AM",root,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0d3065945372fec5a""}]",,us-east-1,,124.123.75.122
6ec2b373-0a30-4556-add0-3e4d3685d05c,"2020-06-13, 08:56:25 AM",root,GetFreeTierAlertPreference,,,,us-east-1,,124.123.75.122
124af8ea-3a7e-43f3-b9c1-4e41990d7ccf,"2020-06-13, 08:51:45 AM",root,AuthorizeSecurityGroupIngress,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01788466e33573dd7""}]",,us-east-1,,124.123.75.122
965fa707-9b8f-44c9-b2d3-7207bc6f9859,"2020-06-13, 08:50:03 AM",,SharedSnapshotVolumeCreated,,,,us-east-1,,ec2.amazonaws.com
1c1e45d9-67b6-4ef8-bda0-9f685b837f4f,"2020-06-13, 08:49:59 AM",root,RunInstances,EC2 VPC and 6 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-08b540ca2f85fa41c""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0c2bbc272dd634699""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0d3065945372fec5a""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""architect""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01788466e33573dd7""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""launch-wizard-5""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-3658f838""}]",,us-east-1,,124.123.75.122
caa284a1-1e29-4ee3-b4f4-c73487e3a062,"2020-06-13, 08:49:58 AM",root,AuthorizeSecurityGroupIngress,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01788466e33573dd7""}]",,us-east-1,,124.123.75.122
73d4c468-43bb-4bbd-825b-5ebb0fd9511c,"2020-06-13, 08:49:57 AM",root,CreateSecurityGroup,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f113298b""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01788466e33573dd7""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""launch-wizard-5""}]",,us-east-1,,124.123.75.122
9c11337e-b793-4985-be2c-97c0e99d9982,"2020-06-13, 08:48:37 AM",root,RebootInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00d6b6f1b4430a8e4""}]",,us-east-1,,124.123.75.122
3012fe56-ff0e-4e27-ba2f-56588c6fa6d3,"2020-06-13, 08:48:18 AM",root,RebootInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00d6b6f1b4430a8e4""}]",,us-east-1,,124.123.75.122
